Country,Organism,Antibiotic,SurveyYear,Interpretation
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,I
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,I
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,I
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,I
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,I
China,Escherichia coli,Ciprofloxacin,2017,I
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,I
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,I
China,Escherichia coli,Ciprofloxacin,2017,I
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,I
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,I
China,Escherichia coli,Ciprofloxacin,2017,I
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,I
China,Escherichia coli,Ciprofloxacin,2017,I
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,I
China,Escherichia coli,Ciprofloxacin,2017,I
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,I
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,I
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,S
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2017,R
China,Escherichia coli,Ciprofloxacin,2018,I
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,I
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,I
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,I
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,I
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,I
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,I
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,I
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,I
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,I
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,I
China,Escherichia coli,Ciprofloxacin,2018,I
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,I
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,I
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,I
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,I
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,I
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,I
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,R
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2018,S
China,Escherichia coli,Ciprofloxacin,2019,I
China,Escherichia coli,Ciprofloxacin,2019,I
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,I
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,I
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,I
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,I
China,Escherichia coli,Ciprofloxacin,2019,I
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,I
China,Escherichia coli,Ciprofloxacin,2019,I
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,I
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,I
China,Escherichia coli,Ciprofloxacin,2019,I
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,I
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,I
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,I
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,I
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,I
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,S
China,Escherichia coli,Ciprofloxacin,2019,I
China,Escherichia coli,Ciprofloxacin,2019,R
China,Escherichia coli,Ciprofloxacin,2019,S
